ID,Reason
5561,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5584,DepDelay > threshold
5603,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5631,ArrDelay > threshold
5651,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5664,ArrDelay > threshold
5769,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5810,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
5811,"DepDelay > threshold, ArrDelay > threshold"
5847,ArrDelay > threshold
5871,ArrDelay > threshold
6127,ArrDelay > threshold
6141,DepDelay > threshold
6179,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6191,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6199,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6249,ArrDelay > threshold
6266,"DepDelay > threshold, ArrDelay > threshold"
6308,ArrDelay > threshold
6381,ArrDelay > threshold
6382,DepDelay > threshold
6414,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6450,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
6496,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6727,ArrDelay > threshold
6733,DepDelay > threshold
6767,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6779,ArrDelay > threshold
6807,ArrDelay > threshold
6824,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6955,"DepDelay > threshold, ArrDelay > threshold"
6983,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7014,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7397,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7461,ArrDelay > threshold
7462,DepDelay > threshold
7492,"DepDelay > threshold, ArrDelay > threshold"
7539,ArrDelay > threshold
7621,DepDelay > threshold
7643,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7710,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7756,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7774,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7798,"DepDelay > threshold, ArrDelay > threshold"
7898,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8094,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8098,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8101,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8142,"DepDelay > threshold, ArrDelay > threshold"
8166,DepDelay > threshold
8179,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8202,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8210,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8290,"DepDelay > threshold, ArrDelay > threshold"
