ID,Reason
109,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
340,DepDelay > threshold
400,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
494,"DepDelay > threshold, ArrDelay > threshold"
546,"DepDelay > threshold, ArrDelay > threshold"
683,"DepDelay > threshold, ArrDelay > threshold"
684,ArrDelay > threshold
685,"DepDelay > threshold, ArrDelay > threshold"
713,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
737,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
743,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
830,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
874,DepDelay > threshold
954,"DepDelay > threshold, ArrDelay > threshold"
1004,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1012,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1022,"DepDelay > threshold, ArrDelay > threshold"
1028,"DepDelay > threshold, ArrDelay > threshold"
1044,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1047,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1059,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1087,"DepDelay > threshold, ArrDelay > threshold"
1194,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1233,"DepDelay > threshold, ArrDelay > threshold"
1237,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
1247,DepDelay > threshold
1258,DepDelay > threshold
1288,"DepDelay > threshold, ArrDelay > threshold"
1328,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1340,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1451,"DepDelay > threshold, ArrDelay > threshold"
1480,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1567,ArrDelay > threshold
1611,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1675,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1698,"DepDelay > threshold, ArrDelay > threshold"
1801,DepDelay > threshold
1804,"DepDelay > threshold, ArrDelay > threshold"
1813,"DepDelay > threshold, ArrDelay > threshold"
1860,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1867,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1873,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1891,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
2027,"DepDelay > threshold, ArrDelay > threshold"
2053,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2072,"DepDelay > threshold, ArrDelay > threshold"
2096,ArrDelay > threshold
2106,"DepDelay > threshold, ArrDelay > threshold"
2115,"DepDelay > threshold, ArrDelay > threshold"
2125,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2188,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2398,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2404,"DepDelay > threshold, ArrDelay > threshold"
2411,"DepDelay > threshold, ArrDelay > threshold"
2430,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2432,DepDelay > threshold
2530,DepDelay > threshold
2599,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
2631,DepDelay > threshold
2662,DepDelay > threshold
2664,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
2714,"DepDelay > threshold, ArrDelay > threshold"
2738,"DepDelay > threshold, ArrDelay > threshold"
2743,"DepDelay > threshold, ArrDelay > threshold"
2744,"DepDelay > threshold, ArrDelay > threshold"
2763,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2764,"DepDelay > threshold, ArrDelay > threshold"
2868,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2899,"DepDelay > threshold, ArrDelay > threshold"
3045,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
3054,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3065,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3075,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3164,"ArrDelay > threshold, NASDelay > threshold"
3177,DepDelay > threshold
3268,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
3311,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3321,"DepDelay > threshold, ArrDelay > threshold"
3327,"DepDelay > threshold, ArrDelay > threshold"
3340,"DepDelay > threshold, ArrDelay > threshold"
3376,"DepDelay > threshold, ArrDelay > threshold"
3411,"DepDelay > threshold, ArrDelay > threshold"
3412,ArrDelay > threshold
3419,"DepDelay > threshold, ArrDelay > threshold"
3442,ArrDelay > threshold
3450,"DepDelay > threshold, ArrDelay > threshold"
3504,"DepDelay > threshold, ArrDelay > threshold"
3560,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3562,"DepDelay > threshold, ArrDelay > threshold"
3656,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3669,"DepDelay > threshold, ArrDelay > threshold"
3670,"DepDelay > threshold, ArrDelay > threshold"
3725,"DepDelay > threshold, ArrDelay > threshold"
3729,"DepDelay > threshold, ArrDelay > threshold"
3730,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3734,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3746,"DepDelay > threshold, ArrDelay > threshold"
3839,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3894,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3949,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
3978,"DepDelay > threshold, ArrDelay > threshold"
4013,"DepDelay > threshold, ArrDelay > threshold"
4042,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4190,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4236,"DepDelay > threshold, ArrDelay > threshold"
4336,DepDelay > threshold
4340,DepDelay > threshold
4364,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4574,"DepDelay > threshold, ArrDelay > threshold"
4600,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4680,"DepDelay > threshold, ArrDelay > threshold"
4697,DepDelay > threshold
4794,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4864,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
4891,"DepDelay > threshold, ArrDelay > threshold"
4893,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4916,"DepDelay > threshold, ArrDelay > threshold"
4963,"DepDelay > threshold, ArrDelay > threshold"
4969,"DepDelay > threshold, ArrDelay > threshold"
4988,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5238,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5246,ArrDelay > threshold
5254,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
5286,"DepDelay > threshold, ArrDelay > threshold"
5317,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
5399,"DepDelay > threshold, ArrDelay > threshold"
5433,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5463,"DepDelay > threshold, ArrDelay > threshold"
5637,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5666,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5668,DepDelay > threshold
5678,"DepDelay > threshold, ArrDelay > threshold"
5711,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5722,"DepDelay > threshold, ArrDelay > threshold"
5761,DepDelay > threshold
5767,"DepDelay > threshold, ArrDelay > threshold"
5849,"DepDelay > threshold, ArrDelay > threshold"
5934,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5937,"DepDelay > threshold, ArrDelay > threshold"
5967,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6016,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6020,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6029,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6039,"DepDelay > threshold, ArrDelay > threshold"
6047,"DepDelay > threshold, ArrDelay > threshold"
6055,"DepDelay > threshold, ArrDelay > threshold"
6149,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
6162,DepDelay > threshold
6243,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6361,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
6412,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6418,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6437,DepDelay > threshold
6674,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6677,"DepDelay > threshold, ArrDelay > threshold"
6684,"DepDelay > threshold, ArrDelay > threshold"
6708,ArrDelay > threshold
6715,ArrDelay > threshold
6775,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6801,DepDelay > threshold
6863,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6985,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6988,DepDelay > threshold
7004,ArrDelay > threshold
7099,ArrDelay > threshold
7116,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7121,"DepDelay > threshold, ArrDelay > threshold"
7159,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
7167,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
