ID,Reason
9,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
17,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
27,"DepDelay > threshold, ArrDelay > threshold"
31,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
161,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
164,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
312,ArrDelay > threshold
353,"DepDelay > threshold, ArrDelay > threshold"
362,"DepDelay > threshold, ArrDelay > threshold"
368,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
471,DepDelay > threshold
487,"DepDelay > threshold, ArrDelay > threshold"
573,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
652,ArrDelay > threshold
754,"DepDelay > threshold, ArrDelay > threshold"
782,DepDelay > threshold
871,"DepDelay > threshold, ArrDelay > threshold"
875,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
882,DepDelay > threshold
911,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1086,"DepDelay > threshold, ArrDelay > threshold"
1088,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1156,DepDelay > threshold
1160,DepDelay > threshold
1170,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
1185,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1249,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1271,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1289,"DepDelay > threshold, ArrDelay > threshold"
1344,"DepDelay > threshold, ArrDelay > threshold"
1376,DepDelay > threshold
1381,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1382,DepDelay > threshold
1388,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
1403,DepDelay > threshold
1448,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1476,"DepDelay > threshold, ArrDelay > threshold"
1698,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1749,"DepDelay > threshold, ArrDelay > threshold"
1845,ArrDelay > threshold
1869,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
1885,"DepDelay > threshold, ArrDelay > threshold"
2040,"DepDelay > threshold, ArrDelay > threshold"
2048,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2180,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2196,"DepDelay > threshold, ArrDelay > threshold"
2270,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2291,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2332,"DepDelay > threshold, ArrDelay > threshold"
2360,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2371,"DepDelay > threshold, ArrDelay > threshold"
2400,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2437,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2476,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
2534,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2549,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2563,"DepDelay > threshold, ArrDelay > threshold"
2653,"DepDelay > threshold, ArrDelay > threshold"
2654,DepDelay > threshold
2676,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2777,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2783,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2788,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2797,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2804,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2854,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
2869,ArrDelay > threshold
2870,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
2878,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2884,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
2913,DepDelay > threshold
2958,"DepDelay > threshold, ArrDelay > threshold"
2959,ArrDelay > threshold
2981,ArrDelay > threshold
3019,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3123,DepDelay > threshold
3162,DepDelay > threshold
3175,"ArrDelay > threshold, NASDelay > threshold"
3186,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3224,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3268,ArrDelay > threshold
3275,ArrDelay > threshold
3301,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
3345,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3433,"DepDelay > threshold, ArrDelay > threshold"
3462,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3468,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3520,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3623,"ArrDelay > threshold, NASDelay > threshold"
3638,ArrDelay > threshold
3651,"DepDelay > threshold, ArrDelay > threshold"
3681,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3709,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
3711,ArrDelay > threshold
3773,"DepDelay > threshold, ArrDelay > threshold"
3934,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
3949,"DepDelay > threshold, ArrDelay > threshold"
4004,ArrDelay > threshold
4005,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
4025,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
4026,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4028,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4054,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4059,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4063,"DepDelay > threshold, ArrDelay > threshold"
4072,"DepDelay > threshold, ArrDelay > threshold"
4073,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4169,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4190,"DepDelay > threshold, ArrDelay > threshold"
4251,DepDelay > threshold
4310,DepDelay > threshold
4419,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4444,"DepDelay > threshold, ArrDelay > threshold"
4458,"DepDelay > threshold, ArrDelay > threshold"
4546,DepDelay > threshold
4560,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
4618,ArrDelay > threshold
4720,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4721,ArrDelay > threshold
4735,"DepDelay > threshold, ArrDelay > threshold"
4736,"DepDelay > threshold, ArrDelay > threshold"
4772,"DepDelay > threshold, ArrDelay > threshold"
4786,"DepDelay > threshold, ArrDelay > threshold"
4793,"DepDelay > threshold, ArrDelay > threshold"
4813,DepDelay > threshold
4859,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4894,DepDelay > threshold
4903,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
4932,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
4970,ArrDelay > threshold
5029,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
5030,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5119,"DepDelay > threshold, ArrDelay > threshold"
5210,ArrDelay > threshold
5222,DepDelay > threshold
5234,"ArrDelay > threshold, NASDelay > threshold"
5269,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5347,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
5389,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5390,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5395,"DepDelay > threshold, ArrDelay > threshold"
5399,"DepDelay > threshold, ArrDelay > threshold"
5400,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5431,"DepDelay > threshold, ArrDelay > threshold"
5455,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5570,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
5666,DepDelay > threshold
5689,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
5913,"DepDelay > threshold, ArrDelay > threshold"
5939,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
6013,"DepDelay > threshold, ArrDelay > threshold"
6014,"DepDelay > threshold, ArrDelay > threshold"
6036,"DepDelay > threshold, ArrDelay > threshold"
6048,"DepDelay > threshold, ArrDelay > threshold"
6050,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
6060,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6076,ArrDelay > threshold
6078,"DepDelay > threshold, ArrDelay > threshold"
6087,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6238,"DepDelay > threshold, ArrDelay > threshold"
6363,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6449,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6490,ArrDelay > threshold
6496,DepDelay > threshold
6497,"DepDelay > threshold, ArrDelay > threshold"
6561,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6588,"DepDelay > threshold, ArrDelay > threshold"
6620,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
6679,"DepDelay > threshold, ArrDelay > threshold"
6839,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
6901,DepDelay > threshold
6926,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
7023,"DepDelay > threshold, ArrDelay > threshold"
7050,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
7073,"DepDelay > threshold, ArrDelay > threshold"
7082,DepDelay > threshold
7193,"ArrDelay > threshold, NASDelay > threshold"
