ID,Reason
17284,"DepDelay > threshold, ArrDelay > threshold"
17354,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18744,DepDelay > threshold
18782,"DepDelay > threshold, ArrDelay > threshold"
18803,DepDelay > threshold
18824,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18833,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19226,"DepDelay > threshold, ArrDelay > threshold"
19827,"DepDelay > threshold, ArrDelay > threshold"
19947,"DepDelay > threshold, ArrDelay > threshold"
19975,"DepDelay > threshold, ArrDelay > threshold"
20108,ArrDelay > threshold
20427,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
20939,"DepDelay > threshold, ArrDelay > threshold"
20944,DepDelay > threshold
21217,"DepDelay > threshold, ArrDelay > threshold"
21579,"DepDelay > threshold, ArrDelay > threshold"
21726,"DepDelay > threshold, ArrDelay > threshold"
21743,"DepDelay > threshold, ArrDelay > threshold"
21826,"DepDelay > threshold, ArrDelay > threshold"
22983,DepDelay > threshold
23081,"DepDelay > threshold, ArrDelay > threshold"
23114,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
23188,DepDelay > threshold
23706,"DepDelay > threshold, ArrDelay > threshold"
23736,"DepDelay > threshold, ArrDelay > threshold"
23742,"DepDelay > threshold, ArrDelay > threshold"
24030,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
24463,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24464,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24465,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24466,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24467,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24468,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24469,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24470,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24471,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24472,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24473,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24474,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24475,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24476,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24477,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24478,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24479,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24480,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24481,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24482,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24483,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24484,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24485,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24486,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24487,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24488,DepDelay > threshold
24489,DepDelay > threshold
24498,DepDelay > threshold
24667,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
24761,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24782,"DepDelay > threshold, ArrDelay > threshold"
24789,"DepDelay > threshold, ArrDelay > threshold"
24793,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24795,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24815,"DepDelay > threshold, ArrDelay > threshold"
24841,DepDelay > threshold
24879,"DepDelay > threshold, ArrDelay > threshold"
24882,"DepDelay > threshold, ArrDelay > threshold"
24895,"DepDelay > threshold, ArrDelay > threshold"
24897,"DepDelay > threshold, ArrDelay > threshold"
24900,"DepDelay > threshold, ArrDelay > threshold"
24909,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24935,"DepDelay > threshold, ArrDelay > threshold"
24937,"DepDelay > threshold, ArrDelay > threshold"
24941,"DepDelay > threshold, ArrDelay > threshold"
24965,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
24975,ArrDelay > threshold
24991,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25135,"DepDelay > threshold, ArrDelay > threshold"
25277,DepDelay > threshold
25369,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25446,"ArrDelay > threshold, NASDelay > threshold"
25474,"DepDelay > threshold, ArrDelay > threshold"
25477,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25500,"DepDelay > threshold, ArrDelay > threshold"
25501,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25714,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25726,ArrDelay > threshold
25831,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25938,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
25940,"DepDelay > threshold, ArrDelay > threshold"
25961,"DepDelay > threshold, ArrDelay > threshold"
25987,DepDelay > threshold
26013,DepDelay > threshold
26017,ArrDelay > threshold
26050,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
26132,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
26145,"DepDelay > threshold, ArrDelay > threshold"
26184,ArrDelay > threshold
26282,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
26337,"DepDelay > threshold, ArrDelay > threshold"
26662,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
26762,"DepDelay > threshold, ArrDelay > threshold"
26774,"DepDelay > threshold, ArrDelay > threshold"
26775,"DepDelay > threshold, ArrDelay > threshold"
26788,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
26800,"DepDelay > threshold, ArrDelay > threshold"
26847,"DepDelay > threshold, ArrDelay > threshold"
26904,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
26920,"DepDelay > threshold, ArrDelay > threshold"
26954,"DepDelay > threshold, ArrDelay > threshold"
26996,"DepDelay > threshold, ArrDelay > threshold"
27025,"DepDelay > threshold, ArrDelay > threshold"
27107,"DepDelay > threshold, ArrDelay > threshold"
27112,"DepDelay > threshold, ArrDelay > threshold"
27120,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
27135,"ArrDelay > threshold, NASDelay > threshold"
27233,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
27402,"DepDelay > threshold, ArrDelay > threshold"
27404,"DepDelay > threshold, ArrDelay > threshold"
27534,DepDelay > threshold
27551,"DepDelay > threshold, ArrDelay > threshold"
27603,ArrDelay > threshold
27629,"DepDelay > threshold, ArrDelay > threshold"
27639,"DepDelay > threshold, ArrDelay > threshold"
27654,"DepDelay > threshold, ArrDelay > threshold"
27691,"DepDelay > threshold, ArrDelay > threshold"
27825,"DepDelay > threshold, ArrDelay > threshold"
27891,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
27903,"DepDelay > threshold, ArrDelay > threshold"
27906,"DepDelay > threshold, ArrDelay > threshold"
27963,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
27980,"DepDelay > threshold, ArrDelay > threshold"
27985,"DepDelay > threshold, ArrDelay > threshold"
27998,"DepDelay > threshold, ArrDelay > threshold"
28030,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28034,"DepDelay > threshold, ArrDelay > threshold"
28078,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28079,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28097,"DepDelay > threshold, ArrDelay > threshold"
28183,ArrDelay > threshold
28244,"DepDelay > threshold, ArrDelay > threshold"
28270,"DepDelay > threshold, ArrDelay > threshold"
28419,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28432,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28537,DepDelay > threshold
28560,"DepDelay > threshold, ArrDelay > threshold"
28563,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28618,"DepDelay > threshold, ArrDelay > threshold"
28668,"DepDelay > threshold, ArrDelay > threshold"
28676,"DepDelay > threshold, ArrDelay > threshold"
28749,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28836,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28845,"DepDelay > threshold, ArrDelay > threshold"
28898,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
28919,DepDelay > threshold
28942,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29022,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29030,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29039,"DepDelay > threshold, ArrDelay > threshold"
29166,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29168,ArrDelay > threshold
29172,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29270,"DepDelay > threshold, ArrDelay > threshold"
29284,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29316,"DepDelay > threshold, ArrDelay > threshold"
29367,"DepDelay > threshold, ArrDelay > threshold"
29408,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
29412,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29477,DepDelay > threshold
29503,DepDelay > threshold
29529,"DepDelay > threshold, ArrDelay > threshold"
29541,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29558,"DepDelay > threshold, ArrDelay > threshold"
29564,"DepDelay > threshold, ArrDelay > threshold"
29569,"DepDelay > threshold, ArrDelay > threshold"
29571,"DepDelay > threshold, ArrDelay > threshold"
29579,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29673,"DepDelay > threshold, ArrDelay > threshold"
29699,"DepDelay > threshold, ArrDelay > threshold"
29751,ArrDelay > threshold
29756,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29796,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29817,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29863,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
29889,DepDelay > threshold
29924,"DepDelay > threshold, ArrDelay > threshold"
30320,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
30342,ArrDelay > threshold
30351,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
30599,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
30918,"DepDelay > threshold, ArrDelay > threshold"
31521,ArrDelay > threshold
31572,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
31800,"DepDelay > threshold, ArrDelay > threshold"
31809,DepDelay > threshold
31997,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
32049,ArrDelay > threshold
32196,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
32272,"DepDelay > threshold, ArrDelay > threshold"
32327,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
32505,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
32549,"DepDelay > threshold, ArrDelay > threshold"
32813,"DepDelay > threshold, ArrDelay > threshold"
32951,ArrDelay > threshold
33173,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
33268,DepDelay > threshold
33581,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
33721,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
34135,DepDelay > threshold
34336,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
34556,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
34591,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
34695,"DepDelay > threshold, ArrDelay > threshold"
34707,"DepDelay > threshold, ArrDelay > threshold"
34718,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
34793,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
35016,"DepDelay > threshold, ArrDelay > threshold"
35299,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
35313,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
35439,"DepDelay > threshold, ArrDelay > threshold"
35702,DepDelay > threshold
35814,"DepDelay > threshold, ArrDelay > threshold"
35839,"DepDelay > threshold, ArrDelay > threshold"
36051,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
36077,DepDelay > threshold
36185,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
36257,"DepDelay > threshold, ArrDelay > threshold"
36261,"DepDelay > threshold, ArrDelay > threshold"
36270,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
36287,"DepDelay > threshold, ArrDelay > threshold"
36296,"DepDelay > threshold, ArrDelay > threshold"
36563,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
36765,"DepDelay > threshold, ArrDelay > threshold"
36888,DepDelay > threshold
37203,"DepDelay > threshold, ArrDelay > threshold"
37204,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
37328,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
37395,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
37454,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
37483,"DepDelay > threshold, ArrDelay > threshold"
37484,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
37974,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
38091,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
38203,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
38233,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
38421,"DepDelay > threshold, ArrDelay > threshold"
38447,"DepDelay > threshold, ArrDelay > threshold"
38782,"DepDelay > threshold, ArrDelay > threshold"
38864,"DepDelay > threshold, ArrDelay > threshold"
38893,"DepDelay > threshold, ArrDelay > threshold"
38913,"DepDelay > threshold, ArrDelay > threshold"
38943,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
39159,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
39174,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
39288,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
39409,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold, NASDelay > threshold"
39854,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
39925,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
39950,"DepDelay > threshold, ArrDelay > threshold"
40098,DepDelay > threshold
40263,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
40409,"DepDelay > threshold, ArrDelay > threshold"
40420,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
40445,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
40454,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
40678,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
40717,"DepDelay > threshold, ArrDelay > threshold"
40747,"DepDelay > threshold, ArrDelay > threshold"
40748,"DepDelay > threshold, ArrDelay > threshold"
40768,"DepDelay > threshold, ArrDelay > threshold"
40809,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
40850,"DepDelay > threshold, ArrDelay > threshold"
40879,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
40976,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
41107,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
41121,ArrDelay > threshold
41360,"DepDelay > threshold, ArrDelay > threshold"
41541,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
41607,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
41840,ArrDelay > threshold
42133,DepDelay > threshold
42155,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
42262,ArrDelay > threshold
42337,DepDelay > threshold
42344,"DepDelay > threshold, ArrDelay > threshold"
42472,DepDelay > threshold
42533,"DepDelay > threshold, ArrDelay > threshold"
42548,DepDelay > threshold
42755,"DepDelay > threshold, ArrDelay > threshold, NASDelay > threshold"
43276,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
43350,"DepDelay > threshold, ArrDelay > threshold"
43384,"DepDelay > threshold, ArrDelay > threshold"
43408,"DepDelay > threshold, ArrDelay > threshold"
43565,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
43585,"DepDelay > threshold, ArrDelay > threshold"
43918,"DepDelay > threshold, ArrDelay > threshold"
43919,"DepDelay > threshold, ArrDelay > threshold"
43949,DepDelay > threshold
44067,"DepDelay > threshold, ArrDelay > threshold"
44440,DepDelay > threshold
44864,"DepDelay > threshold, ArrDelay > threshold"
44870,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
45080,"DepDelay > threshold, ArrDelay > threshold"
45459,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
45646,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
45725,"DepDelay > threshold, ArrDelay > threshold"
45814,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
45826,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
45836,"DepDelay > threshold, ArrDelay > threshold"
46307,DepDelay > threshold
46384,"DepDelay > threshold, ArrDelay > threshold"
46393,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
46484,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46513,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46561,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46625,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46627,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46704,"DepDelay > threshold, ArrDelay > threshold"
46767,DepDelay > threshold
46798,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
46881,DepDelay > threshold
46897,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47001,"DepDelay > threshold, ArrDelay > threshold"
47216,"DepDelay > threshold, ArrDelay > threshold"
47249,ArrDelay > threshold
47257,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47284,DepDelay > threshold
47335,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47369,"DepDelay > threshold, ArrDelay > threshold"
47374,"DepDelay > threshold, ArrDelay > threshold"
47384,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47394,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47416,"DepDelay > threshold, ArrDelay > threshold"
47463,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
47689,"DepDelay > threshold, ArrDelay > threshold"
48054,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
48182,"DepDelay > threshold, ArrDelay > threshold"
48463,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
48568,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
48656,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
48673,"DepDelay > threshold, ArrDelay > threshold"
48686,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
48868,"DepDelay > threshold, ArrDelay > threshold"
48879,"DepDelay > threshold, ArrDelay > threshold"
48938,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
48973,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
49244,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
49272,DepDelay > threshold
49278,DepDelay > threshold
49346,"DepDelay > threshold, ArrDelay > threshold"
49577,DepDelay > threshold
49638,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
50049,DepDelay > threshold
50064,DepDelay > threshold
50121,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
