Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AJM00037914_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AJM00037914_2023.csv,2 months ago,2024/8/10 8:18,4 KB,2
LCD_AJM00037985_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AJM00037985_2023.csv,2 months ago,2024/8/10 8:17,5 MB,2
LCD_ALI0000LATI_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALI0000LATI_2023.csv,2 months ago,2024/8/10 8:18,9 MB,2
LCD_ALM00013600_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013600_2023.csv,2 months ago,2024/8/10 8:18,2 MB,2
LCD_ALM00013601_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013601_2023.csv,2 months ago,2024/8/10 8:17,2 MB,2
LCD_ALM00013611_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013611_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_ALM00013619_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013619_2023.csv,2 months ago,2024/8/10 8:16,2 MB,3
LCD_ALM00013622_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013622_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_ALM00013623_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013623_2023.csv,2 months ago,2024/8/10 8:18,658 KB,3
LCD_ALM00013624_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013624_2023.csv,2 months ago,2024/8/10 8:18,2 MB,3
